job_post_id,client_id,job_title,job_description,project_type,project_scope,experience_level,status,domain
3e626305-cc0a-4603-93be-16960ae5e2dc,58f859d8-de54-429e-bafa-c172c87444ae,Site Reliability Engineer,"Open contract: Devops work suited to a expert contributor. The main scope is: Build a self-service deploy platform for internal teams using GitHub Actions. Secondary tasks may include migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. We expect clear documentation of decisions and trade-offs.",team,medium,expert,closed,devops
795b885b-d151-4529-88a4-7bc8e35770ea,e1541cdf-7007-4a3c-b412-b7a65eef0452,Mid-level Solidity Engineer,We are looking to hire a expert-level contributor for a remote Blockchain engagement. Core work: Implement a cross-chain bridge between Ethereum and Polygon using lock-and-mint. Secondary tasks may include develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,medium,expert,active,blockchain
769429c0-aa42-4754-8f38-ce240bac9ee4,e21196a6-7351-4814-9fec-9356f359cc60,Frontend Development Specialist,"We are looking to hire a intermediate-level contributor for a remote Frontend engagement. We need someone to add accessibility (WCAG 2.1 AA) compliance to an existing SaaS product. There is also some adjacent work around create a design-system library with 30 components, dark mode, and Storybook docs. Prior experience shipping similar projects is required — please link relevant work.",individual,medium,intermediate,filled,frontend
b1d18996-817b-485c-ade4-6fc3d8c5e1f8,2c08ac0b-6bc7-4e19-b78a-eb81b1c00c77,DevOps Development Specialist,"Open contract: Devops work suited to a intermediate contributor. The main scope is: Set up an on-call rotation with PagerDuty integration and runbook automation. On top of that, you may help with migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Prior experience shipping similar projects is required — please link relevant work. Code is reviewed in pull requests; mainline must always be deployable.",team,small,intermediate,active,devops
b38c4d17-bcaf-437e-9966-67a0840d01a1,b14dead0-874a-4ef0-b592-f37fdb5d868b,Junior Blockchain Developer,"Our team needs an entry Blockchain freelancer to support an active project. We need someone to build a yield-aggregator vault with composable strategy modules. Secondary tasks may include audit and patch a lending protocol — disclose findings with severity ratings. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,entry,closed,blockchain
cdbc54d7-6677-4101-a683-68421d30a72a,076f4a68-885a-4957-9c77-8d7189813e2b,Web Development Frontend,Our team needs an intermediate Frontend freelancer to support an active project. We need someone to build an interactive data-viz dashboard using D3 and React. Secondary tasks may include refactor an Angular app to React with feature parity over 4 weeks. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,small,intermediate,filled,frontend
471bd570-d89c-447a-8d79-26c1c565ea26,76d63301-af0a-4596-8aa6-d513cb0d497a,AI Engineering Specialist,"We are looking to hire a intermediate-level contributor for a remote Ml/Ai engagement. The main scope is: Build a sales-forecast model integrated into a finance dashboard, MAPE under 8%. On top of that, you may help with build a customer-support classifier to route tickets — should reduce first-response time by 40%. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,intermediate,active,ml_ai
2bb26ae8-c6d0-4f35-a432-54d236fd2bae,e05656ce-2358-4e61-be5f-f3de6ac6927d,Mobile Developer,Seeking a Mobile specialist (level: intermediate) for a 4–12 week engagement. Primary deliverable: Build a marketplace Android app supporting saved searches and chat negotiation. Secondary tasks may include implement a travel itinerary builder with airline schedule sync and weather overlays. Prior experience shipping similar projects is required — please link relevant work. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,individual,large,intermediate,filled,mobile
9a297fe9-ee69-499b-a177-140adb7be50f,e26da527-21d2-4c71-92d5-3cda7c9679dd,Lead DevOps Engineer,"Open contract: Devops work suited to a entry contributor. The main scope is: Centralise logging with Loki + Grafana, retention tuned for 30 days. Secondary tasks may include implement secret rotation across services using AWS Secrets Manager. Good written English is required for async stand-ups; Bahasa Indonesia is a plus.",team,medium,entry,closed,devops
a873cef0-f727-4cb2-a05e-b20d5c61bf53,efeba724-60b7-4d34-acf6-3630104427fe,DevOps Development Specialist,Project posting: Devops contractor at the entry level. Primary deliverable: Design a multi-region active-active setup with global load balancing. Stretch goal if time allows: Implement blue/green deploys with automated rollback on failed health checks. Familiarity with our broader stack (see job role skills) is expected. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,large,entry,filled,devops
e432fbf6-077f-40e6-8943-70bf53216ed9,15ceee56-0917-4b85-9ae6-ff6fd8bf81ca,Machine Learning Development,Project posting: Ml/Ai contractor at the expert level. Core work: Fine-tune an LLM on internal knowledge base for an internal Q&A bot. There is also some adjacent work around build a churn prediction model with explainability via SHAP for the success team. You should be comfortable owning the work end-to-end and writing brief weekly updates. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,large,expert,active,ml_ai
e30fe1ba-5c4c-4586-a4c4-a157b47ba60b,e61992f5-41d5-43b3-9a05-b2e1e8f2a992,Product Design Specialist,Our team needs an entry Design freelancer to support an active project. The main scope is: Build a design system covering 80 components with light/dark themes and tokens.,individual,medium,entry,closed,design
0a04f4ed-dd99-482d-b88b-33aea9385b5e,506ec675-7175-4b7f-9f6b-9ad53272fd9d,Web Development Frontend,"Open contract: Frontend work suited to a intermediate contributor. Primary deliverable: Add accessibility (WCAG 2.1 AA) compliance to an existing SaaS product. Stretch goal if time allows: Build a customer dashboard with charting, filtering, and CSV export — must handle 200k rows. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,intermediate,active,frontend
19e77e07-fb20-4156-a79d-23d8131336cb,fa377c5f-f596-4188-b6a6-8a882e7f706a,Backend API Developer,Seeking a Backend specialist (level: intermediate) for a 4–12 week engagement. The main scope is: Refactor a monolithic Django backend into 3 microservices behind an API gateway. There is also some adjacent work around implement a Stripe-style webhook receiver with idempotent retries and dead-letter queue. Familiarity with our broader stack (see job role skills) is expected. Code is reviewed in pull requests; mainline must always be deployable.,individual,large,intermediate,closed,backend
d279626b-ff64-4852-9a41-815f47876cf2,299f6815-b970-4b67-9397-3ca0f0771978,Data Science Engineer,"Project posting: Ml/Ai contractor at the entry level. Core work: Build a customer-support classifier to route tickets — should reduce first-response time by 40%. On top of that, you may help with implement an anomaly detection system on telemetry data with weekly retraining. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,entry,active,ml_ai
81802dde-785b-4dc4-b8d0-372893bd5167,e6a37354-88c5-44fb-9d8d-90af7fbfc21a,Senior Frontend Engineer,"Seeking a Frontend specialist (level: intermediate) for a 4–12 week engagement. We need someone to create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,intermediate,active,frontend
eaae7df7-97d6-4278-90d3-a3d369c235ec,9034adb6-739c-4c9c-9568-c76a162aaca6,Data Science Engineer,Seeking a Ml/Ai specialist (level: entry) for a 4–12 week engagement. The main scope is: Implement an anomaly detection system on telemetry data with weekly retraining. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,large,entry,active,ml_ai
eb0782bf-be3a-4e69-98e6-e6db181e253e,f10e63e8-6ef2-4f46-8a35-13239881e5b1,Cloud Infrastructure Engineer,"We are looking to hire a expert-level contributor for a remote Devops engagement. Primary deliverable: Centralise logging with Loki + Grafana, retention tuned for 30 days. Stretch goal if time allows: Migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,large,expert,closed,devops
950e772c-55a4-4646-8ed7-4ec6bb5308dd,9ae8424f-630c-4e96-bcab-395d1c8e6f88,Lead Frontend Engineer,"We are looking to hire a expert-level contributor for a remote Frontend engagement. The main scope is: Implement a multi-step onboarding flow with autosave and validation across 12 fields. On top of that, you may help with create a design-system library with 30 components, dark mode, and Storybook docs. We expect clear documentation of decisions and trade-offs. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,small,expert,active,frontend
2ba9d565-4073-4e09-9681-24a0d82586ab,16f28269-470d-4b5b-b566-ef31f5f96f7c,Mobile Development Engineer,Our team needs an entry Mobile freelancer to support an active project. The main scope is: Add live video streaming to an existing app using WebRTC. Prior experience shipping similar projects is required — please link relevant work. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,individual,medium,entry,active,mobile
