portfolio_id,freelancer_id,project_title,project_description,completion_date,is_auto_generated
e840a371-7472-4673-b341-e184a7fbf787,d8703ae4-ae6d-4532-986d-2effd7a90547,Backend Engagement — 2024,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2024-08-11,1
0ab412a2-9239-4374-8e2b-5b6bad9c80ee,d8703ae4-ae6d-4532-986d-2effd7a90547,Backend Engagement — 2025,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2025-05-08,1
7329b7f1-95c4-4a57-af99-d86fea6d5a21,d8703ae4-ae6d-4532-986d-2effd7a90547,Backend Engagement — 2023,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2023-06-18,1
28bf06ff-2b01-4c6a-a1e5-33cf8f67adba,d8703ae4-ae6d-4532-986d-2effd7a90547,Backend Engagement — 2026,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2026-01-03,1
d0857b54-42ba-4017-9187-d3c068a78679,3c684fdf-63e2-4466-bcaa-d701a605790d,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2023-11-15,0
78009992-5aaf-4fd2-a514-9f4a18a81245,3c684fdf-63e2-4466-bcaa-d701a605790d,Ml Ai Engagement — 2023,Completed project: Resume parser extracting structured fields with confidence scores. Delivered for client engagement.,2023-05-19,1
79cb2518-74fe-437b-b812-c9ca6f36d038,478d0575-26c7-4887-8e73-4465162dd069,"Devops Showcase: Migrated a monolith to ECS Fargate, cutting deploy","Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2025-05-08,0
3a150f02-2b71-4c70-98d9-1ad49b21521c,478d0575-26c7-4887-8e73-4465162dd069,Devops Engagement — 2025,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2025-10-05,1
a5d4c25f-545f-4adc-b070-96fe6037908b,478d0575-26c7-4887-8e73-4465162dd069,Devops Showcase: On-call rotation with PagerDuty integration and ru,On-call rotation with PagerDuty integration and runbook automation. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2022-06-23,0
5d7236a6-ea8d-483f-9b2b-5e85ce561baa,478d0575-26c7-4887-8e73-4465162dd069,"Devops Showcase: Migrated a monolith to ECS Fargate, cutting deploy","Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2024-06-12,0
b4421c0b-0c43-465d-bf32-fe17d8b01312,478d0575-26c7-4887-8e73-4465162dd069,Devops Showcase: On-call rotation with PagerDuty integration and ru,On-call rotation with PagerDuty integration and runbook automation. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2025-09-05,0
efe240a6-5512-4168-b76a-f4c18ee01abf,1ab0007c-fdbc-4707-888a-b302d58f9b6c,Design Engagement — 2026,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2026-01-03,1
8c857c53-1b52-4f95-83fc-6274b1012bfa,1ab0007c-fdbc-4707-888a-b302d58f9b6c,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-08-06,0
f86d340d-3c5b-4aad-b891-c4994bbe48b3,1ab0007c-fdbc-4707-888a-b302d58f9b6c,Design Engagement — 2025,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2025-06-07,1
5514b4c2-4b60-4bbd-8a3a-83ad3d633e09,1ab0007c-fdbc-4707-888a-b302d58f9b6c,Design Engagement — 2023,Completed project: Mobile app redesign cutting onboarding drop-off from 60% to 25%. Delivered for client engagement.,2023-05-19,1
5c351a0f-6189-424c-ad84-dd67741fc05c,19ebadb1-b410-441c-96b5-adf5a410debe,Backend Engagement — 2026,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2026-01-03,1
613794c7-204b-4ca3-a559-3d595457448a,b430e1dd-f536-4df1-8046-41ef5a142c09,Mobile Engagement — 2025,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2025-11-04,1
711e2329-4b91-4c48-9bf1-6f6823498287,b430e1dd-f536-4df1-8046-41ef5a142c09,Mobile Showcase: Banking transaction history with biometric login a,Banking transaction history with biometric login and offline view. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-09-05,0
31d5e1b3-476f-4975-8812-21a033bec7ac,b430e1dd-f536-4df1-8046-41ef5a142c09,Mobile Engagement — 2023,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2023-08-17,1
09a708c3-c89b-4948-b236-4573073e9865,f55f4974-7f3a-449f-8c6a-c28d1f3e7d3c,Blockchain Engagement — 2023,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2023-12-15,1
5a8757c2-bf0b-47f4-b037-6290cb1f200c,f55f4974-7f3a-449f-8c6a-c28d1f3e7d3c,Blockchain Showcase: Cross-chain bridge between Ethereum and Polygon us,Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2025-04-08,0
e1e66f45-f18e-43d5-8a09-76a3e9d1b965,02be06ea-ffc7-47b3-b26b-ec4e02bd8c5d,Fullstack Engagement — 2024,"Completed project: Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Delivered for client engagement.",2024-02-13,1
a1f034c4-e6a1-44c0-b775-9ff05022c4bc,02be06ea-ffc7-47b3-b26b-ec4e02bd8c5d,Fullstack Engagement — 2022,"Completed project: B2B vendor portal with invoice generation, e-signing, and audit trail. Delivered for client engagement.",2022-06-23,1
6b369dc4-ebf2-487b-ac5d-3b3a335e7d1d,02be06ea-ffc7-47b3-b26b-ec4e02bd8c5d,Fullstack Engagement — 2022,"Completed project: MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Delivered for client engagement.",2022-10-21,1
469296bd-f310-4fb3-a274-3d993245d065,02be06ea-ffc7-47b3-b26b-ec4e02bd8c5d,Fullstack Showcase: Inventory management web app with barcode scanning,Inventory management web app with barcode scanning on mobile and desktop. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.,2024-12-09,0
45ec5369-06f4-488f-ba1a-9ac984d58821,6611a5a4-f23f-4fe5-9b1e-5c1d5503b7dd,Devops Engagement — 2025,Completed project: Implemented blue/green deploys with automated rollback on failed health checks. Delivered for client engagement.,2025-08-06,1
34c0ce57-4d67-4ca1-9d7b-d5d40d458f3e,bfc5f55e-1a0d-4d45-aac9-5b91e7f800e4,Backend Engagement — 2025,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2025-02-07,1
9dee8140-3f01-419c-82f1-59d45c37a3b1,bfc5f55e-1a0d-4d45-aac9-5b91e7f800e4,Backend Engagement — 2026,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2026-03-04,1
97b086ff-a55e-45a9-a1f6-430bd5173b95,bfc5f55e-1a0d-4d45-aac9-5b91e7f800e4,Backend Engagement — 2023,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2023-09-16,1
c0b479c4-30ee-4977-a883-572554cd01a5,bfc5f55e-1a0d-4d45-aac9-5b91e7f800e4,Backend Showcase: Stripe-style webhook receiver with idempotent retr,Stripe-style webhook receiver with idempotent retries and dead-letter handling. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2025-06-07,0
a7909009-70f6-49fb-a11e-59c0b7f5269a,12cbc6cf-0afc-4a36-a2f8-6919699a3e1c,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2023-12-15,0
f3cac908-76d5-4410-8a61-5d6259e87da9,256cee47-a5d2-4016-9c44-2d8fb7497241,"Frontend Showcase: Customer dashboard with charting, filtering, and C","Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Personal/showcase project; full case-study available on request. Tech stack reflects core Frontend expertise.",2024-09-10,0
ed5d64ad-cc39-4c70-9c3d-76efd4432b63,cf03e79c-d942-4885-9fd7-8fd2d0522dfb,Blockchain Showcase: DEX router supporting Uniswap V3 and SushiSwap wit,DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2022-06-23,0
84d472e6-b5e2-43b7-bc23-5f305860e638,cf03e79c-d942-4885-9fd7-8fd2d0522dfb,Blockchain Engagement — 2023,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2023-04-19,1
07402e3f-86dc-487e-b347-a49e9bb7444a,cf03e79c-d942-4885-9fd7-8fd2d0522dfb,Blockchain Showcase: Cross-chain bridge between Ethereum and Polygon us,Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2025-01-08,0
77aaa5ba-dec3-4f07-85d1-f22d280e624f,cf03e79c-d942-4885-9fd7-8fd2d0522dfb,Blockchain Engagement — 2023,Completed project: DAO governance module with weighted voting and on-chain proposal storage. Delivered for client engagement.,2023-01-19,1
0e64e5bc-5732-4e57-b6d8-2f221a4afd05,c35b252f-ab44-4dcf-b7ed-6aec6aca8572,Design Engagement — 2022,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2022-09-21,1
15479d9e-d11a-4be3-8017-76f79cf174e7,c35b252f-ab44-4dcf-b7ed-6aec6aca8572,Design Engagement — 2022,Completed project: Mobile app redesign cutting onboarding drop-off from 60% to 25%. Delivered for client engagement.,2022-07-23,1
66794016-e2b6-4d04-8a63-d617df38aca7,c35b252f-ab44-4dcf-b7ed-6aec6aca8572,Design Engagement — 2022,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2022-10-21,1
7c1c242c-b2b0-42b7-a6b5-2215c88895fb,c35b252f-ab44-4dcf-b7ed-6aec6aca8572,Design Showcase: Marketing site for a B2B SaaS product including il,Marketing site for a B2B SaaS product including illustrations and motion. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2022-07-23,0
1c88c658-e8a2-493f-a793-60682f5d3b43,f48151b2-e983-4894-93b4-252992b92347,Backend Engagement — 2024,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2024-04-13,1
1ecb167a-3c69-4086-9069-00bf134f5ef8,bdb79088-aca3-462d-9f20-ff3c11e6cfd5,Design Engagement — 2023,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2023-08-17,1
ca8b43f3-9dfd-4878-a93d-07d67171b129,b82556a9-693f-4e25-828e-e99d843c24bf,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2026-03-04,0
305597ec-79dd-4d01-947b-5695c3acd92f,b82556a9-693f-4e25-828e-e99d843c24bf,Design Engagement — 2025,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2025-06-07,1
7d5f3fb1-9cf0-49c1-95c3-b9d848a13bde,b82556a9-693f-4e25-828e-e99d843c24bf,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2023-01-19,0
f644ad1c-4ca3-4073-a360-0da0226c6d77,3ac18492-14d6-46f3-b1fc-f9d62abcc864,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2023-06-18,0
b14b393b-0b83-4743-944d-7439a17206ba,3ac18492-14d6-46f3-b1fc-f9d62abcc864,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-02-13,0
9d95f9d4-91cf-4fb5-b36d-741a56848f90,0cf0e8d2-07ec-41bd-824e-f0214a4c4192,Fullstack Engagement — 2024,Completed project: Inventory management web app with barcode scanning on mobile and desktop. Delivered for client engagement.,2024-10-10,1
9fab33b7-0514-49c9-8419-0f602e6bdcd5,0cf0e8d2-07ec-41bd-824e-f0214a4c4192,Fullstack Engagement — 2026,"Completed project: MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Delivered for client engagement.",2026-04-03,1
68744fd7-fdbc-48bb-987c-7c76b6db27a3,d33a1dc7-abc2-4b21-8833-92514883a7a9,Backend Engagement — 2022,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2022-05-24,1
95d97300-0d5a-4fc7-aacb-b34f982f8527,d33a1dc7-abc2-4b21-8833-92514883a7a9,Backend Engagement — 2023,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2023-04-19,1
3bbbf90f-f433-48d9-83ac-f2495548a705,d33a1dc7-abc2-4b21-8833-92514883a7a9,Backend Engagement — 2023,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2023-11-15,1
ff1e229b-dd59-4d2b-a3bf-2d7be940dc48,9294631e-8e87-4ba0-bbc0-527d333a94ed,Design Engagement — 2023,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2023-01-19,1
b6c00e45-81b8-4021-8d89-b13e471bb85f,9294631e-8e87-4ba0-bbc0-527d333a94ed,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-07-12,0
69b0c3f9-0f93-4f93-b101-7d6451105d28,9294631e-8e87-4ba0-bbc0-527d333a94ed,Design Showcase: Design system covering 80 components with light/da,Design system covering 80 components with light/dark themes and tokens. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-10-10,0
fd6d014d-d67e-408f-9f2b-dca5c3f6dd1c,9294631e-8e87-4ba0-bbc0-527d333a94ed,Design Engagement — 2025,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2025-01-08,1
